country_code	city_name	street_name	osm_count
CA	Mississauga	Bristol Road East	17
CA	Mississauga	Fairview Road West	17
CA	Mississauga	Lorne Park Road	17
CA	Mississauga	Clarkson Road North	17
CA	Mississauga	Kariya Drive	17
CA	Mississauga	Fifth Line West	17
CA	Mississauga	The Chase	17
CA	Mississauga	Colonial Drive	17
CA	Mississauga	Webb Drive	16
CA	Mississauga	Queen Street South	16
CA	Mississauga	Windwood Drive	16
CA	Mississauga	Square One Drive	16
CA	Mississauga	Britannia Road East	16
CA	Mississauga	North Sheridan Way	15
CA	Mississauga	Kingsbridge Garden Circle	15
CA	Mississauga	Huntington Ridge Drive	15
CA	Vancouver	Marine Drive	160
CA	Vancouver	Main Street	155
CA	Vancouver	Cambie Street	148
CA	Vancouver	Kingsway	121
CA	Vancouver	West 16th Avenue	111
CA	Vancouver	Southwest Marine Drive	101
CA	Vancouver	Nanaimo Street	98
CA	Vancouver	Southeast Marine Drive	91
CA	Vancouver	Knight Street	91
CA	Vancouver	West King Edward Avenue	87
CA	Vancouver	Victoria Drive	86
CA	Vancouver	Wesbrook Mall	86
CA	Vancouver	East Broadway	75
CA	Vancouver	Ontario Street	75
CA	Vancouver	Burrard Street	71
CA	Vancouver	Arbutus Street	68
CA	Vancouver	Quebec Street	68
CA	Vancouver	West 41st Avenue	68
CA	Vancouver	Fraser Street	67
CA	Vancouver	Trans-Canada Highway	65
CA	Vancouver	Clark Drive	60
CA	Vancouver	Oak Street	59
CA	Vancouver	Granville Street	58
CA	Vancouver	Alberta Street	58
CA	Vancouver	Renfrew Street	58
CA	Vancouver	West 10th Avenue	57
CA	Vancouver	East 41st Avenue	57
CA	Vancouver	West 12th Avenue	54
CA	Vancouver	West 4th Avenue	51
CA	Vancouver	Marine Way	50
CA	Vancouver	Stanley Park Drive	50
CA	Vancouver	West 49th Avenue	49
CA	Vancouver	West 2nd Avenue	48
CA	Vancouver	Cypress Street	48
CA	Vancouver	Taylor Way	48
CA	Vancouver	East Keith Road	47
CA	Vancouver	East 49th Avenue	47
CA	Vancouver	Mountain Highway	46
CA	Vancouver	West 6th Avenue	45
CA	Vancouver	Capilano Road	45
CA	Vancouver	Macdonald Street	44
CA	Vancouver	Boundary Road	44
CA	Vancouver	Yukon Street	43
CA	Vancouver	Heather Street	43
CA	Vancouver	West Broadway	42
CA	Vancouver	East 10th Avenue	41
CA	Vancouver	Slocan Street	41
CA	Vancouver	Columbia Street	40
CA	Vancouver	Yew Street	40
CA	Vancouver	East 1st Avenue	40
CA	Vancouver	Commercial Drive	39
CA	Vancouver	Adanac Street	39
CA	Vancouver	East 45th Avenue	38
CA	Vancouver	Lonsdale Avenue	36
CA	Vancouver	West 33rd Avenue	36
CA	Vancouver	Inverness Street	36
CA	Vancouver	East Hastings Street	36
CA	Vancouver	East 33rd Avenue	36
CA	Vancouver	Prince Edward Street	35
CA	Vancouver	East 3rd Street	34
CA	Vancouver	West 37th Avenue	34
CA	Vancouver	East 12th Avenue	33
CA	Vancouver	Terminal Avenue	33
CA	Vancouver	East King Edward Avenue	33
CA	Vancouver	Brooksbank Avenue	33
CA	Vancouver	University Boulevard	32
CA	Vancouver	West Georgia Street	32
CA	Vancouver	West 8th Avenue	32
CA	Vancouver	Chesterfield Avenue	32
CA	Vancouver	West Cordova Street	32
CA	Vancouver	Glen Drive	32
CA	Vancouver	Rupert Street	31
CA	Vancouver	West Pender Street	31
CA	Vancouver	Pacific Street	30
CA	Vancouver	East 16th Avenue	30
CA	Vancouver	Adera Street	30
CA	Vancouver	Nelson Street	29
CA	Vancouver	West 1st Avenue	29
CA	Vancouver	Manitoba Street	29
CA	Vancouver	Sophia Street	29
CA	Vancouver	West 7th Avenue	28
CA	Vancouver	Maple Street	28
CA	Vancouver	Richards Street	28
CA	Vancouver	Mount Seymour Parkway	28
CA	Vancouver	Kaslo Street	28
CA	Vancouver	Smithe Street	28
CA	Vancouver	East 2nd Avenue	27
CA	Vancouver	East 15th Avenue	27
CA	Vancouver	Dumfries Street	26
CA	Vancouver	East 29th Avenue	26
CA	Vancouver	North Grandview Highway	26
CA	Vancouver	Blenheim Street	26
CA	Vancouver	Prince Albert Street	26
CA	Vancouver	Fell Avenue	26
CA	Vancouver	West 5th Avenue	25
CA	Vancouver	West 15th Avenue	25
CA	Vancouver	Lakewood Drive	25
CA	Vancouver	West 1st Street	25
CA	Vancouver	West Keith Road	25
CA	Vancouver	Balaclava Street	25
CA	Brampton	Dixie Road	219
CA	Brampton	Steeles Avenue East	204
CA	Brampton	Airport Road	201
CA	Brampton	Bramalea Road	199
CA	Brampton	Queen Street East	197
CA	Brampton	Mississauga Road	188
CA	Brampton	James Potter Road	156
CA	Brampton	Bovaird Drive East	155
CA	Brampton	Kennedy Road	149
CA	Brampton	Torbram Road	144
CA	Brampton	Sandalwood Parkway East	137
CA	Brampton	Chinguacousy Road	133
CA	Brampton	Steeles Avenue West	127
CA	Brampton	Bovaird Drive West	125
CA	Brampton	Derry Road East	124
CA	Brampton	Hurontario Street	116
CA	Brampton	Mayfield Road	116
CA	Brampton	Creditview Road	112
CA	Brampton	Highway 410	101
CA	Brampton	Williams Parkway	100
CA	Brampton	Derry Road West	99
CA	Brampton	Remembrance Road	99
CA	Brampton	Wanless Drive	98
CA	Brampton	Financial Drive	96
CA	Brampton	Queen Street West	96
CA	Brampton	Sandalwood Parkway West	93
CA	Brampton	Clark Boulevard	81
CA	Brampton	Central Park Drive	81
CA	Brampton	Tomken Road	77
CA	Brampton	Highway 407	76
CA	Brampton	McLaughlin Road North	73
CA	Brampton	Williams Parkway East	72
CA	Brampton	Kennedy Road North	63
CA	Brampton	Countryside Drive	61
CA	Brampton	North Park Drive	61
CA	Brampton	Veterans Drive	59
CA	Brampton	McLaughlin Road South	58
CA	Brampton	Winston Churchill Boulevard	57
CA	Brampton	McLaughlin Road	56
CA	Brampton	Charolais Boulevard	53
CA	Brampton	Courtneypark Drive East	52
CA	Brampton	Mavis Road	51
CA	Brampton	Main Street South	48
CA	Brampton	Heart Lake Road	47
CA	Brampton	Rivermont Road	47
CA	Brampton	Main Street North	46
CA	Brampton	Van Kirk Drive	43
CA	Brampton	Ray Lawson Boulevard	42
CA	Brampton	Peter Robertson Boulevard	41
CA	Brampton	Heritage Road	40
CA	Brampton	Bartley Bull Parkway	40
CA	Brampton	Steeles Avenue	37
CA	Brampton	Clarence Street	37
CA	Brampton	Great Lakes Drive	36
CA	Brampton	Conestoga Drive	36
CA	Brampton	Brisdale Drive	35
CA	Brampton	Vodden Street East	31
CA	Brampton	Queen Mary Drive	31
CA	Brampton	Centre Street North	31
CA	Brampton	Kennedy Road South	30
CA	Brampton	McMurchy Avenue South	30
CA	Brampton	Rutherford Road North	30
CA	Brampton	Fernforest Drive	30
CA	Brampton	Meadowvale Boulevard	30
CA	Brampton	Peel Centre Drive	29
CA	Brampton	Father Tobin Road	29
CA	Brampton	Edgeware Road	25
CA	Brampton	Royal West Drive	25
CA	Brampton	Orenda Road	24
CA	Brampton	Elbern Markell Drive	24
CA	Brampton	Drew Road	23
CA	Brampton	MacKay Street South	22
CA	Brampton	West Drive	21
CA	Brampton	Rutherford Road South	21
CA	Brampton	Edwards Boulevard	20
CA	Brampton	Mountainash Road	20
CA	Brampton	Van Scott Drive	20
CA	Brampton	Guelph Street	19
CA	Brampton	Drinkwater Road	19
CA	Brampton	Bonnie Braes Drive	19
CA	Brampton	Sunny Meadow Boulevard	19
CA	Brampton	Balmoral Drive	19
CA	Brampton	Knightsbridge Road	18
CA	Brampton	Earlsbridge Boulevard	18
CA	Brampton	Hansen Road North	18
CA	Brampton	Castlemore Road	18
CA	Brampton	Meadowpine Boulevard	16
CA	Brampton	Malta Avenue	16
CA	Brampton	Argentia Road	16
CA	Brampton	Church Street East	16
CA	Brampton	Hereford Street	16
CA	Brampton	Elgin Drive	15
CA	Brampton	Grenoble Boulevard	15
CA	Brampton	Via Rosedale	15
CA	Brampton	Torrance Woods	15
CA	Brampton	Moffatt Avenue	15
CA	Brampton	Clementine Drive	15
CA	Brampton	Fairhill Avenue	15
CA	Brampton	Worthington Avenue	15
CA	Brampton	Baronwood Court	15
CA	Hamilton	Barton Street East	153
CA	Hamilton	Upper James Street	109
CA	Hamilton	Main Street West	102
CA	Hamilton	King Street East	99
CA	Hamilton	Rymal Road East	97
CA	Hamilton	Upper Wentworth Street	84
CA	Hamilton	York Boulevard	83
CA	Hamilton	King Street West	81
CA	Hamilton	Queenston Road	75
CA	Hamilton	Fennell Avenue East	75
CA	Hamilton	Garth Street	71
CA	Hamilton	Burlington Street East	71
CA	Hamilton	Highway 403	59
CA	Hamilton	Mohawk Road East	58
CA	Hamilton	Upper Gage Avenue	57
CA	Hamilton	Stone Church Road East	56
CA	Hamilton	Mohawk Road West	55
CA	Hamilton	Centennial Parkway North	52
CA	Hamilton	Upper Sherman Avenue	50
CA	Hamilton	Plains Road West	49
CA	Hamilton	Red Hill Valley Parkway	49
CA	Hamilton	Dundas Street East	49
CA	Hamilton	Main Street East	45
CA	Hamilton	West 5th Street	45
CA	Hamilton	Kenilworth Avenue North	45
CA	Hamilton	Mohawk Road	42
CA	Hamilton	Golf Links Road	41
CA	Hamilton	Woodward Avenue	39
CA	Hamilton	Lincoln M. Alexander Parkway	38
CA	Hamilton	Highway 6	36
CA	Hamilton	Parkdale Avenue North	36
CA	Hamilton	Queen Elizabeth Way	35
CA	Hamilton	James Street North	34
CA	Hamilton	Upper Paradise Road	33
CA	Hamilton	Cootes Drive	33
CA	Hamilton	Stonehenge Drive	32
CA	Hamilton	Concession Street	31
CA	Hamilton	Limeridge Road East	31
CA	Hamilton	Queen Street South	30
CA	Hamilton	Eastport Drive	30
CA	Hamilton	Lakeshore Road	30
CA	Hamilton	Plains Road East	30
CA	Hamilton	Dundurn Street South	29
CA	Hamilton	Aberdeen Avenue	28
CA	Hamilton	Upper Wellington Street	28
CA	Hamilton	Cannon Street East	28
CA	Hamilton	North Shore Boulevard East	27
CA	Hamilton	Mountain Brow Boulevard	27
CA	Hamilton	Upper Ottawa Street	26
CA	Hamilton	Stone Church Road West	26
CA	Hamilton	John Street South	25
CA	Hamilton	Fennell Avenue West	25
CA	Hamilton	Rymal Road West	25
CA	Hamilton	Wilson Street	24
CA	Hamilton	Scenic Drive	24
CA	Hamilton	James Street South	24
CA	Hamilton	Queensdale Avenue East	24
CA	Hamilton	Stone Church Road	24
CA	Hamilton	Strathearne Avenue	23
CA	Hamilton	Sherman Access	23
CA	Hamilton	Lawrence Road	23
CA	Hamilton	Nikola Tesla Boulevard	23
CA	Hamilton	John Street North	22
CA	Hamilton	First Road West	22
CA	Hamilton	Bay Street North	21
CA	Hamilton	Britannia Avenue	21
CA	Hamilton	Upper Centennial Parkway	21
CA	Hamilton	Upper Red Hill Valley Parkway	21
CA	Hamilton	Birch Avenue	20
CA	Hamilton	Garner Road East	20
CA	Hamilton	Barnesdale Boulevard	20
CA	Hamilton	Waterdown Road	19
CA	Hamilton	Roxborough Avenue	19
CA	Hamilton	MacNab Street North	19
CA	Hamilton	Mud Street West	19
CA	Hamilton	Rexford Drive	19
CA	Hamilton	Limeridge Road West	19
CA	Hamilton	Locke Street South	18
CA	Hamilton	Kitty Murray Lane	18
CA	Hamilton	Mount Albion Road	18
CA	Hamilton	Brigadoon Drive	18
CA	Hamilton	Eaglewood Drive	18
CA	Hamilton	Claremont Access	17
CA	Hamilton	Greenhill Avenue	17
CA	Hamilton	Paramount Drive	17
CA	Hamilton	King Road	17
CA	Hamilton	Queen Victoria Drive	17
CA	Hamilton	Kenilworth Access	16
CA	Hamilton	Winterberry Drive	15
CA	Hamilton	Hughson Street North	15
CA	Hamilton	Hess Street South	15
CA	Hamilton	Sherman Avenue North	15
CA	Hamilton	Inverness Avenue East	15
CA	Hamilton	Twentyplace Boulevard	15
CA	Hamilton	East 43rd Street	15
CA	Hamilton	Longwood Road South	14
CA	Hamilton	Maple Avenue	14
CA	Hamilton	Charlton Avenue West	14
CA	Hamilton	Charlton Avenue East	14
CA	Hamilton	Governors Road	14
CA	Surrey	152 Street	221
CA	Surrey	King George Boulevard	200
CA	Surrey	176 Street	141
CA	Surrey	24 Avenue	138
CA	Surrey	Fraser Highway	109
CA	Surrey	64 Avenue	88
CA	Surrey	168 Street	86
CA	Surrey	160 Street	85
CA	Surrey	60 Avenue	84
CA	Surrey	56 Avenue	79
CA	Surrey	32 Avenue	73
CA	Surrey	Highway 10	73
CA	Surrey	Highway 99	71
CA	Surrey	148 Street	70
CA	Surrey	144 Street	60
CA	Surrey	20 Avenue	60
CA	Surrey	28 Avenue	59
CA	Surrey	104 Avenue	53
CA	Surrey	156 Street	51
CA	Surrey	184 Street	50
CA	Surrey	16 Avenue - North Bluff Road	50
CA	Surrey	96 Avenue	49
CA	Surrey	16 Avenue	47
CA	Surrey	26 Avenue	46
CA	Surrey	150 Street	46
CA	Surrey	128 Street	46
CA	Surrey	154 Street	45
CA	Surrey	188 Street	43
CA	Surrey	57 Avenue	43
CA	Surrey	192 Street	43
CA	Surrey	59 Avenue	42
CA	Surrey	62 Avenue	41
CA	Surrey	32 Avenue Diversion	41
CA	Surrey	58 Avenue	40
CA	Surrey	61A Avenue	38
CA	Surrey	68 Avenue	37
CA	Surrey	189 Street	35
CA	Surrey	136 Street	35
CA	Surrey	190 Street	34
CA	Surrey	58A Avenue	34
CA	Surrey	25 Avenue	32
CA	Surrey	60A Avenue	32
CA	Surrey	Cloverdale Bypass	32
CA	Surrey	Crescent Road	32
CA	Surrey	142 Street	31
CA	Surrey	140 Street	31
CA	Surrey	164 Street	30
CA	Surrey	18 Avenue	30
CA	Surrey	17 Avenue	29
CA	Surrey	166 Street	29
CA	Surrey	59A Avenue	29
CA	Surrey	Croydon Drive	28
CA	Surrey	172 Street	28
CA	Surrey	62A Avenue	28
CA	Surrey	34 Avenue	27
CA	Surrey	Marine Drive	27
CA	Surrey	19 Avenue	26
CA	Surrey	63 Avenue	26
CA	Surrey	141 Street	25
CA	Surrey	61 Avenue	25
CA	Surrey	169 Street	24
CA	Surrey	132 Street	24
CA	Surrey	Oxford Street	23
CA	Surrey	20A Avenue	23
CA	Surrey	167 Street	23
CA	Surrey	56A Avenue	23
CA	Surrey	65 Avenue	23
CA	Surrey	66A Avenue	23
CA	Surrey	134 Street	23
CA	Surrey	148A Street	22
CA	Surrey	165 Street	22
CA	Surrey	66 Avenue	22
CA	Surrey	138 Street	22
CA	Surrey	Pacific Avenue	21
CA	Surrey	19A Avenue	21
CA	Surrey	22 Avenue	21
CA	Surrey	23 Avenue	21
CA	Surrey	146 Street	21
CA	Surrey	100 Avenue	21
CA	Surrey	63A Avenue	21
CA	Surrey	29A Avenue	20
CA	Surrey	17A Avenue	20
CA	Surrey	21A Avenue	20
CA	Surrey	68A Avenue	20
CA	Surrey	57A Avenue	20
CA	Surrey	36A Avenue	20
CA	Surrey	23A Avenue	19
CA	Surrey	80 Avenue	19
CA	Surrey	30 Avenue	19
CA	Surrey	180 Street	19
CA	Surrey	161 Street	19
CA	Surrey	161A Street	19
CA	Surrey	130 Street	19
CA	Surrey	156A Street	18
CA	Surrey	147 Street	18
CA	Surrey	185 Street	18
CA	Surrey	182 Street	18
CA	Surrey	164A Street	18
CA	Surrey	163 Street	18
CA	Surrey	70 Avenue	18
CA	Québec	Autoroute Félix-Leclerc	166
CA	Québec	Boulevard Wilfrid-Hamel	146
CA	Québec	Boulevard Laurier	121
CA	Québec	Autoroute Henri-IV	97
CA	Québec	Chemin Sainte-Foy	90
CA	Québec	Autoroute Robert-Bourassa	85
CA	Québec	Boulevard Père-Lelièvre	76
CA	Québec	Boulevard Lebourgneuf	75
CA	Québec	Boulevard Henri-Bourassa	72
CA	Québec	Autoroute Laurentienne	71
CA	Québec	Boulevard Champlain	71
CA	Québec	Chemin des Quatre-Bourgeois	65
CA	Québec	Autoroute Dufferin-Montmorency	58
CA	Québec	Boulevard Pierre-Bertrand	57
CA	Québec	Boulevard Guillaume-Couture	55
CA	Québec	Avenue Taniata	45
CA	Québec	Boulevard Charest Ouest	40
CA	Québec	Boulevard René-Lévesque Ouest	37
CA	Québec	Boulevard Sainte-Anne	36
CA	Québec	Boulevard Hochelaga	36
CA	Québec	Rue Clemenceau	33
CA	Québec	Rue Bouvier	32
CA	Québec	Autoroute Charest	31
CA	Québec	Boulevard du Parc-Technologique	31
CA	Québec	Autoroute Duplessis	31
CA	Québec	Avenue du Bourg-Royal	29
CA	Québec	Route de l'Église	29
CA	Québec	Rue Soumande	27
CA	Québec	1re Avenue	26
CA	Québec	Boulevard Robert-Bourassa	26
CA	Québec	Avenue d'Estimauville	25
CA	Québec	Boulevard Central	24
CA	Québec	Boulevard Jean-Talon Ouest	24
CA	Québec	Chemin Saint-Louis	24
CA	Québec	Boulevard Louis-XIV	23
CA	Québec	Boulevard des Galeries	22
CA	Québec	Boulevard de l'Ormière	22
CA	Québec	Boulevard de l'Atrium	21
CA	Québec	Chemin de la Canardière	20
CA	Québec	Grande Allée Ouest	20
CA	Québec	Avenue Honoré-Mercier	19
CA	Québec	Autoroute Jean-Lesage	19
CA	Québec	Avenue Chauveau	19
CA	Québec	Avenue Saint-Sacrement	19
CA	Québec	Chemin du Sault	18
CA	Québec	Boulevard des Chutes	17
CA	Québec	Avenue George-VI	16
CA	Québec	Rue de l'Université	16
CA	Québec	Rue de la Pointe-aux-Lièvres	15
CA	Québec	Rue Saint-Paul	14
CA	Québec	Boulevard Masson	14
CA	Québec	4e Avenue	14
CA	Québec	Boulevard du Versant-Nord	14
CA	Québec	Boulevard Saint-Jacques	14
CA	Québec	Rue De Saint-Vallier Est	14
CA	Québec	Avenue Myrand	14
CA	Québec	18e Rue	13
CA	Québec	Boulevard René-Lévesque Est	13
CA	Québec	Rue Saint-Jean	13
CA	Québec	Avenue Saint-David	13
CA	Québec	22e Rue	13
CA	Québec	Avenue du Parc-Beauvoir	13
CA	Québec	Rue Frank-Carrel	12
CA	Québec	Boulevard La Morille	12
CA	Québec	Rue Michelet	12
CA	Québec	Avenue Marguerite-Bourgeoys	12
CA	Québec	Avenue des Sciences-Humaines	12
CA	Québec	Avenue De Rochebelle	12
CA	Québec	Avenue D'Amours	12
CA	Québec	Avenue des Hôtels	12
CA	Québec	Avenue Royale	11
CA	Québec	Rue du Cardinal-Maurice-Roy	11
CA	Québec	Pont Marie-de-l'Incarnation	11
CA	Québec	Rue Cyrille-Duquet	11
CA	Québec	Rue Einstein	11
CA	Québec	Avenue Monseigneur-Gosselin	11
CA	Québec	Avenue Larue	11
CA	Québec	Rue de la Concorde	11
CA	Québec	Boulevard Charest Est	11
CA	Québec	Avenue Ontario	11
CA	Québec	Avenue Fournier	11
CA	Québec	Avenue Jean-De Quen	11
CA	Québec	Avenue Lavigerie	11
CA	Québec	Avenue de la Paix	11
CA	Québec	Rue Rochambeau	11
CA	Québec	Rue de la Croix-Rouge	10
CA	Québec	4e Rue	10
CA	Québec	Rue Alexandra	10
CA	Québec	Rue du Marais	10
CA	Québec	Route Marie-Victorin	10
CA	Québec	Avenue Watt	10
CA	Québec	Rue Coursol	10
CA	Québec	Avenue De Mézy	10
CA	Québec	Route de La Suète	10
CA	Québec	Avenue Montpetit	10
CA	Québec	Rue Monseigneur-Gauvreau	9
CA	Québec	Rue Jacques-Parizeau	9
CA	Québec	Rue Marie-de-l'Incarnation	9
CA	Québec	24e Rue	9
CA	Québec	Chemin du Foulon	9
CA	Halifax	Portland Street	85
CA	Halifax	Windmill Road	84
CA	Halifax	Highway 111	84
CA	Halifax	Victoria Road	66
CA	Halifax	Robie Street	59
CA	Halifax	Dunbrack Street	54
CA	Halifax	Herring Cove Road	53
CA	Halifax	Barrington Street	51
CA	Halifax	Pleasant Street	42
CA	Halifax	Woodland Avenue	38
CA	Halifax	Bayers Road	35
CA	Halifax	Wyse Road	34
CA	Halifax	Main Street	33
CA	Halifax	Bedford Highway	33
CA	Halifax	Prince Albert Road	32
CA	Halifax	Windsor Street	30
CA	Halifax	Highway 102	30
CA	Halifax	Chebucto Road	29
CA	Halifax	Joseph Howe Drive	28
CA	Halifax	Commodore Drive	28
CA	Halifax	Woodlawn Road	26
CA	Halifax	Alderney Drive	24
CA	Halifax	Main Road	24
CA	Halifax	Connaught Avenue	23
CA	Halifax	Quinpool Road	22
CA	Halifax	Isleville Street	21
CA	Halifax	Dutch Village Road	20
CA	Halifax	Purcells Cove Road	20
CA	Halifax	Cogswell Street	19
CA	Halifax	North Street	19
CA	Halifax	St Margarets Bay Road	19
CA	Halifax	Gottingen Street	19
CA	Halifax	Lacewood Drive	18
CA	Halifax	Mount Hope Avenue	18
CA	Halifax	Angus L. MacDonald Bridge	17
CA	Halifax	Micmac Boulevard	17
CA	Halifax	Baker Drive	17
CA	Halifax	Washmill Lake Drive	17
CA	Halifax	Young Street	16
CA	Halifax	Portland Hills Drive	16
CA	Halifax	Summer Street	15
CA	Halifax	Lady Hammond Road	15
CA	Halifax	Brunswick Street	15
CA	Halifax	Oxford Street	15
CA	Halifax	Ochterloney Street	15
CA	Halifax	Greystone Drive	15
CA	Halifax	University Avenue	14
CA	Halifax	Mumford Road	13
CA	Halifax	Cunard Street	13
CA	Halifax	Highfield Park Drive	13
CA	Halifax	Countryview Drive	13
CA	Halifax	Thistle Street	13
CA	Halifax	Braemar Drive	13
CA	Halifax	Queen Street	12
CA	Halifax	Albert Street	12
CA	Halifax	Grahams Grove	12
CA	Halifax	Highway 103	12
CA	Halifax	Princess Margaret Boulevard	12
CA	Halifax	Nantucket Avenue	12
CA	Halifax	Agricola Street	11
CA	Halifax	Maple Street	11
CA	Halifax	Hollis Street	11
CA	Halifax	South Park Street	11
CA	Halifax	Hines Road	11
CA	Halifax	South Street	11
CA	Halifax	College Road	11
CA	Halifax	Slayter Street	11
CA	Halifax	Highway 118	11
CA	Halifax	Caledonia Road	11
CA	Halifax	Gourok Avenue	11
CA	Halifax	Bell Road	11
CA	Halifax	Jubilee Road	10
CA	Halifax	Sackville Street	10
CA	Halifax	Drysdale Road	10
CA	Halifax	Ravenscraig Drive	10
CA	Halifax	Baffin Boulevard	10
CA	Halifax	Valleyfield Road	10
CA	Halifax	Massachusetts Avenue	10
CA	Halifax	Almon Street	9
CA	Halifax	Willett Street	9
CA	Halifax	North Park Street	9
CA	Halifax	Athorpe Drive	9
CA	Halifax	Burnside Drive	9
CA	Halifax	TA4 Road	9
CA	Halifax	Old Sambro Road	9
CA	Halifax	Opalridge Drive	9
CA	Halifax	Finlay Drive	9
CA	Halifax	Dorothea Drive	9
CA	Halifax	Glebe Street	9
CA	Halifax	Topsail Boulevard	9
CA	Halifax	Upper Water Street	8
CA	Halifax	Ilsley Avenue	8
CA	Halifax	Sussex Street	8
CA	Halifax	Marginal Road	8
CA	Halifax	Bently Drive	8
CA	Halifax	Osborne Street	8
CA	Halifax	McClure Close	8
CA	Halifax	Hector Gate	8
CA	Halifax	Lancaster Drive	8
CA	Halifax	Gale Terrace	8
CA	Laval	Boulevard Saint-Martin Ouest	276
CA	Laval	Boulevard Curé-Labelle	227
CA	Laval	Boulevard Le Corbusier	225
CA	Laval	Boulevard des Laurentides	218
CA	Laval	Boulevard Chomedey	199
CA	Laval	Boulevard Industriel	146
CA	Laval	Boulevard Notre-Dame	145
CA	Laval	Boulevard du Souvenir	144
CA	Laval	Boulevard Le Carrefour	136
CA	Laval	Boulevard Daniel-Johnson	132
CA	Laval	Boulevard Saint-Martin Est	127
CA	Laval	Boulevard Dagenais Ouest	115
CA	Laval	Boulevard de la Concorde Ouest	115
CA	Laval	Boulevard Saint-Elzéar Ouest	112
CA	Laval	Boulevard Cartier Ouest	111
CA	Laval	Boulevard de l'Avenir	101
CA	Laval	Boulevard Gouin Ouest	94
CA	Laval	Boulevard Laval	94
CA	Laval	Boulevard Henri-Bourassa Ouest	84
CA	Laval	Boulevard de la Concorde Est	84
CA	Laval	Rue De Salaberry	78
CA	Laval	Autoroute Jean-Noël-Lavoie	77
CA	Laval	Boulevard René-Laennec	64
CA	Laval	Boulevard Marcel-Laurin	62
CA	Laval	Boulevard Dagenais Est	62
CA	Laval	Autoroute des Laurentides	61
CA	Laval	Desserte est des Laurentides (A-15)	57
CA	Laval	Boulevard Lévesque Ouest	53
CA	Laval	Boulevard Alexis-Nihon	49
CA	Laval	Boulevard Robert Bourassa	49
CA	Laval	Avenue Jean Béraud	46
CA	Laval	Desserte sud Laval Ouest (A-440)	45
CA	Laval	Autoroute Papineau	44
CA	Laval	Boulevard des Oiseaux	43
CA	Laval	Desserte nord Laval Ouest (A-440)	42
CA	Laval	Desserte ouest des Laurentides (A-15)	42
CA	Laval	Boulevard Pie-IX	41
CA	Laval	Boulevard Armand-Frappier	38
CA	Laval	Rue Grenet	36
CA	Laval	Desserte sud Laval Est (A-440)	36
CA	Laval	Boulevard Laurentien	35
CA	Laval	Boulevard de l'Acadie	33
CA	Laval	Boulevard Tessier	33
CA	Laval	Desserte nord Laval Est (A-440)	32
CA	Laval	Boulevard des Rossignols	31
CA	Laval	Boulevard Thimens	30
CA	Laval	100e Avenue	30
CA	Laval	Boulevard Samson	30
CA	Laval	Avenue Pierre Péladeau	30
CA	Laval	Rue Dudemaine	28
CA	Laval	Promenade du Centropolis	28
CA	Laval	Boulevard Mcnamara	26
CA	Laval	Boulevard de Chenonceau	25
CA	Laval	Rue Lachapelle	24
CA	Laval	Boulevard Toupin	22
CA	Laval	Boulevard des Grands-Maîtres	20
CA	Laval	Boulevard Bellerose Ouest	20
CA	Laval	Avenue Ampère	20
CA	Laval	Avenue Francis-Hughes	19
CA	Laval	Avenue du Cosmodôme	19
